,working_df_idx,original_samplename,chunk_id,filepath,primary_label,secondary_labels,matches_primary,matches_secondary,top_class
41723,10218,greegr-XC794542,2,/kaggle/input/birdclef-2025/train_audio/greegr/XC794542.ogg,greegr,"[""''""]",False,False,monpar
41724,10219,greegr-XC794544,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC794544.ogg,greegr,"[""''""]",False,False,monpar
41725,10220,greegr-XC796141,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC796141.ogg,greegr,"[""''""]",False,False,rufwre1
41726,10221,greegr-XC797492,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC797492.ogg,greegr,"[""''""]",False,False,blujay
41727,10222,greegr-XC807348,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC807348.ogg,greegr,"[""''""]",False,False,watjac1
41728,10222,greegr-XC807348,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC807348.ogg,greegr,"[""''""]",False,False,recpoc
41729,10223,greegr-XC811612,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC811612.ogg,greegr,"[""''""]",False,False,corcra
41730,10224,greegr-XC826474,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC826474.ogg,greegr,"[""''""]",False,False,cohmar1
41731,10225,greegr-XC829673,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC829673.ogg,greegr,"[""''""]",False,False,recdov1
41732,10225,greegr-XC829673,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC829673.ogg,greegr,"[""''""]",False,False,eursta
41733,10225,greegr-XC829673,2,/kaggle/input/birdclef-2025/train_audio/greegr/XC829673.ogg,greegr,"[""''""]",False,False,eursta
41734,10225,greegr-XC829673,3,/kaggle/input/birdclef-2025/train_audio/greegr/XC829673.ogg,greegr,"[""''""]",False,False,rinphe
41735,10225,greegr-XC829673,4,/kaggle/input/birdclef-2025/train_audio/greegr/XC829673.ogg,greegr,"[""''""]",False,False,ortbun1
41736,10226,greegr-XC847143,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC847143.ogg,greegr,"[""''""]",False,False,corcra
41737,10227,greegr-XC84914,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC84914.ogg,greegr,"[""'yecspi2'""]",False,False,bonpet
41738,10227,greegr-XC84914,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC84914.ogg,greegr,"[""'yecspi2'""]",False,False,lobgna5
41739,10228,greegr-XC854860,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC854860.ogg,greegr,"[""''""]",False,False,corcra
41740,10229,greegr-XC856599,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC856599.ogg,greegr,"[""''""]",False,False,grefla3
41741,10229,greegr-XC856599,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC856599.ogg,greegr,"[""''""]",False,False,hoocro1
41742,10230,greegr-XC862521,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC862521.ogg,greegr,"[""''""]",False,False,norshr1
41743,10231,greegr-XC863045,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC863045.ogg,greegr,"[""''""]",False,False,puntea1
41744,10232,greegr-XC864254,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC864254.ogg,greegr,"[""''""]",False,False,tawowl1
41745,10233,greegr-XC865915,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC865915.ogg,greegr,"[""''""]",False,False,tawowl1
41746,10233,greegr-XC865915,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC865915.ogg,greegr,"[""''""]",False,False,eurdot
41747,10233,greegr-XC865915,2,/kaggle/input/birdclef-2025/train_audio/greegr/XC865915.ogg,greegr,"[""''""]",False,False,puntea1
41748,10234,greegr-XC871419,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC871419.ogg,greegr,"[""''""]",False,False,eugplo
41749,10235,greegr-XC878767,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC878767.ogg,greegr,"[""''""]",False,False,stbcro1
41750,10235,greegr-XC878767,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC878767.ogg,greegr,"[""''""]",False,False,carcro1
41751,10236,greegr-XC880848,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC880848.ogg,greegr,"[""'blbgra1'""]",False,False,corcra
41752,10237,greegr-XC890192,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC890192.ogg,greegr,"[""''""]",False,False,compoc
41753,10238,greegr-XC896643,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC896643.ogg,greegr,"[""''""]",False,False,monpar
41754,10239,greegr-XC897905,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC897905.ogg,greegr,"[""''""]",False,False,eurser1
41755,10240,greegr-XC898000,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC898000.ogg,greegr,"[""''""]",False,False,warwhe1
41756,10240,greegr-XC898000,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC898000.ogg,greegr,"[""''""]",False,False,eutspa
41757,10240,greegr-XC898000,2,/kaggle/input/birdclef-2025/train_audio/greegr/XC898000.ogg,greegr,"[""''""]",False,False,whiwag
41758,10240,greegr-XC898000,3,/kaggle/input/birdclef-2025/train_audio/greegr/XC898000.ogg,greegr,"[""''""]",False,False,whiwag
41759,10240,greegr-XC898000,4,/kaggle/input/birdclef-2025/train_audio/greegr/XC898000.ogg,greegr,"[""''""]",False,False,warwhe1
41760,10241,greegr-XC898080,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC898080.ogg,greegr,"[""''""]",False,False,gryfin2
41761,10241,greegr-XC898080,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC898080.ogg,greegr,"[""''""]",False,False,dunnoc1
41762,10241,greegr-XC898080,2,/kaggle/input/birdclef-2025/train_audio/greegr/XC898080.ogg,greegr,"[""''""]",False,False,mutswa
41763,10241,greegr-XC898080,3,/kaggle/input/birdclef-2025/train_audio/greegr/XC898080.ogg,greegr,"[""''""]",False,False,bubtan2
41764,10241,greegr-XC898080,4,/kaggle/input/birdclef-2025/train_audio/greegr/XC898080.ogg,greegr,"[""''""]",False,False,spofly1
41765,10241,greegr-XC898080,5,/kaggle/input/birdclef-2025/train_audio/greegr/XC898080.ogg,greegr,"[""''""]",False,False,blutit
41766,10241,greegr-XC898080,6,/kaggle/input/birdclef-2025/train_audio/greegr/XC898080.ogg,greegr,"[""''""]",False,False,bubtan2
41767,10241,greegr-XC898080,7,/kaggle/input/birdclef-2025/train_audio/greegr/XC898080.ogg,greegr,"[""''""]",False,False,eutspa
41768,10242,greegr-XC898805,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC898805.ogg,greegr,"[""''""]",False,False,eaowar1
41769,10242,greegr-XC898805,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC898805.ogg,greegr,"[""''""]",False,False,gerswi1
41770,10242,greegr-XC898805,2,/kaggle/input/birdclef-2025/train_audio/greegr/XC898805.ogg,greegr,"[""''""]",False,False,bushti
41771,10243,greegr-XC905067,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC905067.ogg,greegr,"[""''""]",False,False,monpar
41772,10244,greegr-XC909311,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC909311.ogg,greegr,"[""''""]",False,False,misthr1
41773,10245,greegr-XC921101,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC921101.ogg,greegr,"[""''""]",False,False,mapfly1
41774,10246,greegr-XC921102,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC921102.ogg,greegr,"[""''""]",False,False,gbwwre1
41775,10246,greegr-XC921102,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC921102.ogg,greegr,"[""''""]",False,False,categr
41776,10246,greegr-XC921102,2,/kaggle/input/birdclef-2025/train_audio/greegr/XC921102.ogg,greegr,"[""''""]",False,False,marwre
41777,10247,greegr-XC922687,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC922687.ogg,greegr,"[""''""]",False,False,samwre1
41778,10248,greegr-XC925346,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC925346.ogg,greegr,"[""''""]",False,False,roster
41779,10249,greegr-XC927875,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC927875.ogg,greegr,"[""''""]",False,False,coatit2
41780,10250,greegr-XC929863,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC929863.ogg,greegr,"[""''""]",False,False,cacwre
41781,10251,greegr-XC935502,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC935502.ogg,greegr,"[""''""]",False,False,whbman1
41782,10252,greegr-XC937064,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC937064.ogg,greegr,"[""''""]",False,False,monpar
41783,10253,greegr-XC937068,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC937068.ogg,greegr,"[""''""]",False,False,whiter
41784,10254,greegr-XC938431,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,brnowl
41785,10254,greegr-XC938431,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,corcra
41786,10254,greegr-XC938431,2,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,watrai1
41787,10254,greegr-XC938431,3,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,watrai1
41788,10254,greegr-XC938431,4,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,uraowl1
41789,10254,greegr-XC938431,5,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,uraowl1
41790,10254,greegr-XC938431,6,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,commoo3
41791,10254,greegr-XC938431,7,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,barowl28
41792,10254,greegr-XC938431,8,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,corcra
41793,10254,greegr-XC938431,9,/kaggle/input/birdclef-2025/train_audio/greegr/XC938431.ogg,greegr,"[""''""]",False,False,watrai1
41794,10255,greegr-XC940386,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC940386.ogg,greegr,"[""''""]",False,False,rubred2
41795,10256,greegr-XC941049,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC941049.ogg,greegr,"[""''""]",False,False,cirbun1
41796,10257,greegr-XC941258,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC941258.ogg,greegr,"[""'snoegr'""]",False,False,loeowl
41797,10257,greegr-XC941258,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC941258.ogg,greegr,"[""'snoegr'""]",False,False,eurrol1
41798,10257,greegr-XC941258,2,/kaggle/input/birdclef-2025/train_audio/greegr/XC941258.ogg,greegr,"[""'snoegr'""]",False,False,categr
41799,10257,greegr-XC941258,3,/kaggle/input/birdclef-2025/train_audio/greegr/XC941258.ogg,greegr,"[""'snoegr'""]",False,False,eurmag1
41800,10258,greegr-XC946030,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC946030.ogg,greegr,"[""''""]",False,False,lagbab2
41801,10258,greegr-XC946030,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC946030.ogg,greegr,"[""''""]",False,False,lagbab2
41802,10259,greegr-XC946946,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC946946.ogg,greegr,"[""''""]",False,False,comgol
41803,10259,greegr-XC946946,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC946946.ogg,greegr,"[""''""]",False,False,eurcoo
41804,10260,greegr-XC952787,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC952787.ogg,greegr,"[""''""]",False,False,sthbrf8
41805,10261,greegr-XC956047,0,/kaggle/input/birdclef-2025/train_audio/greegr/XC956047.ogg,greegr,"[""'soulap1'""]",False,False,leswhi1
41806,10261,greegr-XC956047,1,/kaggle/input/birdclef-2025/train_audio/greegr/XC956047.ogg,greegr,"[""'soulap1'""]",False,False,guicuc1
41807,10262,greegr-iNat1035318,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1035318.ogg,greegr,"[""''""]",False,False,tubmot1
41808,10262,greegr-iNat1035318,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1035318.ogg,greegr,"[""''""]",False,False,casgul2
41809,10263,greegr-iNat1055829,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1055829.ogg,greegr,"[""''""]",False,False,gryfin2
41810,10264,greegr-iNat1055836,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1055836.ogg,greegr,"[""''""]",False,False,eurser1
41811,10264,greegr-iNat1055836,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1055836.ogg,greegr,"[""''""]",False,False,yerwar
41812,10264,greegr-iNat1055836,2,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1055836.ogg,greegr,"[""''""]",False,False,rucwar
41813,10264,greegr-iNat1055836,3,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1055836.ogg,greegr,"[""''""]",False,False,eurser1
41814,10265,greegr-iNat1082702,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1082702.ogg,greegr,"[""''""]",False,False,whcsee
41815,10266,greegr-iNat1149502,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1149502.ogg,greegr,"[""''""]",False,False,commoo3
41816,10267,greegr-iNat1159874,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1159874.ogg,greegr,"[""''""]",False,False,grgowl
41817,10268,greegr-iNat1159875,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1159875.ogg,greegr,"[""''""]",False,False,whiter2
41818,10269,greegr-iNat1183502,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1183502.ogg,greegr,"[""''""]",False,False,corcra
41819,10270,greegr-iNat1202827,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1202827.ogg,greegr,"[""''""]",False,False,eursta
41820,10270,greegr-iNat1202827,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1202827.ogg,greegr,"[""''""]",False,False,eursta
41821,10271,greegr-iNat1217146,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1217146.ogg,greegr,"[""''""]",False,False,rinouz1
41822,10271,greegr-iNat1217146,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat1217146.ogg,greegr,"[""''""]",False,False,tawowl1
41823,10272,greegr-iNat143455,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat143455.ogg,greegr,"[""''""]",False,False,eurbul
41824,10272,greegr-iNat143455,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat143455.ogg,greegr,"[""''""]",False,False,eurbul
41825,10272,greegr-iNat143455,2,/kaggle/input/birdclef-2025/train_audio/greegr/iNat143455.ogg,greegr,"[""''""]",False,False,eurbul
41826,10273,greegr-iNat161156,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat161156.ogg,greegr,"[""''""]",False,False,hrshaw
41827,10274,greegr-iNat197966,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat197966.ogg,greegr,"[""''""]",False,False,swathr
41828,10275,greegr-iNat292948,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat292948.ogg,greegr,"[""''""]",False,False,gadwal
41829,10275,greegr-iNat292948,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat292948.ogg,greegr,"[""''""]",False,False,gadwal
41830,10276,greegr-iNat304748,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat304748.ogg,greegr,"[""''""]",False,False,eurcoo
41831,10277,greegr-iNat317769,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat317769.ogg,greegr,"[""''""]",False,False,maghum2
41832,10277,greegr-iNat317769,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat317769.ogg,greegr,"[""''""]",False,False,tersan
41833,10278,greegr-iNat327946,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat327946.ogg,greegr,"[""''""]",False,False,goldcr1
41834,10278,greegr-iNat327946,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat327946.ogg,greegr,"[""''""]",False,False,goldcr1
41835,10279,greegr-iNat327985,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat327985.ogg,greegr,"[""''""]",False,False,gadwal
41836,10280,greegr-iNat327987,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat327987.ogg,greegr,"[""''""]",False,False,whiter2
41837,10280,greegr-iNat327987,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat327987.ogg,greegr,"[""''""]",False,False,whiter2
41838,10281,greegr-iNat327990,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat327990.ogg,greegr,"[""''""]",False,False,purswa1
41839,10282,greegr-iNat337554,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat337554.ogg,greegr,"[""''""]",False,False,putsun1
41840,10283,greegr-iNat339577,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat339577.ogg,greegr,"[""''""]",False,False,categr
41841,10284,greegr-iNat376772,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat376772.ogg,greegr,"[""''""]",False,False,whghon1
41842,10285,greegr-iNat396159,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat396159.ogg,greegr,"[""''""]",False,False,houwre
41843,10285,greegr-iNat396159,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat396159.ogg,greegr,"[""''""]",False,False,marwre
41844,10285,greegr-iNat396159,2,/kaggle/input/birdclef-2025/train_audio/greegr/iNat396159.ogg,greegr,"[""''""]",False,False,marwre
41845,10286,greegr-iNat403629,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat403629.ogg,greegr,"[""''""]",False,False,eurmag1
41846,10286,greegr-iNat403629,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat403629.ogg,greegr,"[""''""]",False,False,eurmag1
41847,10287,greegr-iNat451931,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat451931.ogg,greegr,"[""''""]",False,False,eurdot
41848,10288,greegr-iNat489587,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat489587.ogg,greegr,"[""''""]",False,False,whcsee
41849,10288,greegr-iNat489587,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat489587.ogg,greegr,"[""''""]",False,False,rctspi1
41850,10289,greegr-iNat565536,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat565536.ogg,greegr,"[""''""]",False,False,monpar
41851,10290,greegr-iNat567545,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat567545.ogg,greegr,"[""''""]",False,False,monpar
41852,10291,greegr-iNat567558,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat567558.ogg,greegr,"[""''""]",False,False,monpar
41853,10291,greegr-iNat567558,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat567558.ogg,greegr,"[""''""]",False,False,monpar
41854,10292,greegr-iNat584484,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat584484.ogg,greegr,"[""''""]",False,False,grypar
41855,10293,greegr-iNat665874,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat665874.ogg,greegr,"[""''""]",False,False,brbhum
41856,10294,greegr-iNat753040,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat753040.ogg,greegr,"[""''""]",False,False,redcro
41857,10294,greegr-iNat753040,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat753040.ogg,greegr,"[""''""]",False,False,spotow
41858,10295,greegr-iNat783888,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat783888.ogg,greegr,"[""''""]",False,False,corcra
41859,10295,greegr-iNat783888,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat783888.ogg,greegr,"[""''""]",False,False,tawowl1
41860,10296,greegr-iNat800517,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat800517.ogg,greegr,"[""''""]",False,False,rinphe
41861,10296,greegr-iNat800517,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat800517.ogg,greegr,"[""''""]",False,False,redcro
41862,10297,greegr-iNat82488,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat82488.ogg,greegr,"[""''""]",False,False,eurgol
41863,10297,greegr-iNat82488,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat82488.ogg,greegr,"[""''""]",False,False,cinhum1
41864,10297,greegr-iNat82488,2,/kaggle/input/birdclef-2025/train_audio/greegr/iNat82488.ogg,greegr,"[""''""]",False,False,fibflo2
41865,10297,greegr-iNat82488,3,/kaggle/input/birdclef-2025/train_audio/greegr/iNat82488.ogg,greegr,"[""''""]",False,False,eurgol
41866,10298,greegr-iNat837427,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat837427.ogg,greegr,"[""''""]",False,False,ocftof1
41867,10298,greegr-iNat837427,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat837427.ogg,greegr,"[""''""]",False,False,yellow2
41868,10299,greegr-iNat838750,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat838750.ogg,greegr,"[""''""]",False,False,spbant3
41869,10300,greegr-iNat848189,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat848189.ogg,greegr,"[""''""]",False,False,razorb
41870,10301,greegr-iNat870100,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat870100.ogg,greegr,"[""''""]",False,False,dusthr2
41871,10301,greegr-iNat870100,1,/kaggle/input/birdclef-2025/train_audio/greegr/iNat870100.ogg,greegr,"[""''""]",False,False,ausgan1
41872,10302,greegr-iNat914914,0,/kaggle/input/birdclef-2025/train_audio/greegr/iNat914914.ogg,greegr,"[""''""]",False,False,tawowl1
41873,10303,greibi1-XC113999,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC113999.ogg,greibi1,"[""''""]",False,False,gilbar1
41874,10303,greibi1-XC113999,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC113999.ogg,greibi1,"[""''""]",False,False,pacant
41875,10303,greibi1-XC113999,2,/kaggle/input/birdclef-2025/train_audio/greibi1/XC113999.ogg,greibi1,"[""''""]",False,False,banant1
41876,10303,greibi1-XC113999,3,/kaggle/input/birdclef-2025/train_audio/greibi1/XC113999.ogg,greibi1,"[""''""]",False,False,higmot1
41877,10303,greibi1-XC113999,4,/kaggle/input/birdclef-2025/train_audio/greibi1/XC113999.ogg,greibi1,"[""''""]",False,False,blawoo1
41878,10303,greibi1-XC113999,5,/kaggle/input/birdclef-2025/train_audio/greibi1/XC113999.ogg,greibi1,"[""''""]",False,False,pacant
41879,10303,greibi1-XC113999,6,/kaggle/input/birdclef-2025/train_audio/greibi1/XC113999.ogg,greibi1,"[""''""]",False,False,banant1
41880,10304,greibi1-XC117429,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC117429.ogg,greibi1,"[""''""]",False,False,gilbar1
41881,10304,greibi1-XC117429,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC117429.ogg,greibi1,"[""''""]",False,False,olsfly1
41882,10305,greibi1-XC117950,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC117950.ogg,greibi1,"[""''""]",False,False,mouwre1
41883,10305,greibi1-XC117950,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC117950.ogg,greibi1,"[""''""]",False,False,rewbla
41884,10306,greibi1-XC117951,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC117951.ogg,greibi1,"[""''""]",False,False,btttyr1
41885,10306,greibi1-XC117951,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC117951.ogg,greibi1,"[""''""]",False,False,eurjay1
41886,10306,greibi1-XC117951,2,/kaggle/input/birdclef-2025/train_audio/greibi1/XC117951.ogg,greibi1,"[""''""]",False,False,btttyr1
41887,10307,greibi1-XC130326,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC130326.ogg,greibi1,"[""'bubwre1'""]",False,False,ferfly1
41888,10307,greibi1-XC130326,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC130326.ogg,greibi1,"[""'bubwre1'""]",False,False,gretit1
41889,10307,greibi1-XC130326,2,/kaggle/input/birdclef-2025/train_audio/greibi1/XC130326.ogg,greibi1,"[""'bubwre1'""]",False,False,ferfly1
41890,10308,greibi1-XC148191,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC148191.ogg,greibi1,"[""''""]",False,False,eubeat1
41891,10308,greibi1-XC148191,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC148191.ogg,greibi1,"[""''""]",False,False,wwswar1
41892,10308,greibi1-XC148191,2,/kaggle/input/birdclef-2025/train_audio/greibi1/XC148191.ogg,greibi1,"[""''""]",False,False,wwswar1
41893,10308,greibi1-XC148191,3,/kaggle/input/birdclef-2025/train_audio/greibi1/XC148191.ogg,greibi1,"[""''""]",False,False,purswa1
41894,10309,greibi1-XC168595,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC168595.ogg,greibi1,"[""''""]",False,False,brarub1
41895,10309,greibi1-XC168595,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC168595.ogg,greibi1,"[""''""]",False,False,comnig1
41896,10309,greibi1-XC168595,2,/kaggle/input/birdclef-2025/train_audio/greibi1/XC168595.ogg,greibi1,"[""''""]",False,False,bugtan
41897,10309,greibi1-XC168595,3,/kaggle/input/birdclef-2025/train_audio/greibi1/XC168595.ogg,greibi1,"[""''""]",False,False,wepdov1
41898,10310,greibi1-XC175265,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC175265.ogg,greibi1,"[""''""]",False,False,eubeat1
41899,10310,greibi1-XC175265,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC175265.ogg,greibi1,"[""''""]",False,False,litgre2
41900,10310,greibi1-XC175265,2,/kaggle/input/birdclef-2025/train_audio/greibi1/XC175265.ogg,greibi1,"[""''""]",False,False,eurnut2
41901,10311,greibi1-XC176864,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC176864.ogg,greibi1,"[""''""]",False,False,gnbtro1
41902,10312,greibi1-XC178359,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC178359.ogg,greibi1,"[""''""]",False,False,hoocro1
41903,10312,greibi1-XC178359,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC178359.ogg,greibi1,"[""''""]",False,False,hoocro1
41904,10313,greibi1-XC199061,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC199061.ogg,greibi1,"[""''""]",False,False,coatit2
41905,10313,greibi1-XC199061,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC199061.ogg,greibi1,"[""''""]",False,False,eurcur
41906,10313,greibi1-XC199061,2,/kaggle/input/birdclef-2025/train_audio/greibi1/XC199061.ogg,greibi1,"[""''""]",False,False,litgre2
41907,10313,greibi1-XC199061,3,/kaggle/input/birdclef-2025/train_audio/greibi1/XC199061.ogg,greibi1,"[""''""]",False,False,gycwor1
41908,10313,greibi1-XC199061,4,/kaggle/input/birdclef-2025/train_audio/greibi1/XC199061.ogg,greibi1,"[""''""]",False,False,daured1
41909,10313,greibi1-XC199061,5,/kaggle/input/birdclef-2025/train_audio/greibi1/XC199061.ogg,greibi1,"[""''""]",False,False,coatit2
41910,10314,greibi1-XC206801,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC206801.ogg,greibi1,"[""''""]",False,False,legcuc1
41911,10314,greibi1-XC206801,1,/kaggle/input/birdclef-2025/train_audio/greibi1/XC206801.ogg,greibi1,"[""''""]",False,False,tattin1
41912,10315,greibi1-XC211156,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC211156.ogg,greibi1,"[""''""]",False,False,soobou1
41913,10316,greibi1-XC2267,0,/kaggle/input/birdclef-2025/train_audio/greibi1/XC2267.ogg,greibi1,"[""''""]",False,False,sonwre1
