working_df_idx,samplename,chunk_id,filepath,primary_label,secondary_labels,matches_primary,matches_secondary,top_class
10518,grekis-XC277798-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC277798.ogg,grekis,[''],True,False,grekis
10518,grekis-XC277798-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC277798.ogg,grekis,[''],True,False,grekis
10519,grekis-XC278947-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC278947.ogg,grekis,[''],True,False,grekis
10521,grekis-XC285329-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC285329.ogg,grekis,['whtdov'],True,False,grekis
10524,grekis-XC285547-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC285547.ogg,grekis,[''],True,False,grekis
10545,grekis-XC336010-4,4,/kaggle/input/birdclef-2025/train_audio/grekis/XC336010.ogg,grekis,[''],True,False,grekis
10548,grekis-XC342397-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC342397.ogg,grekis,[''],True,False,grekis
10548,grekis-XC342397-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC342397.ogg,grekis,[''],True,False,grekis
10548,grekis-XC342397-3,3,/kaggle/input/birdclef-2025/train_audio/grekis/XC342397.ogg,grekis,[''],True,False,grekis
10548,grekis-XC342397-5,5,/kaggle/input/birdclef-2025/train_audio/grekis/XC342397.ogg,grekis,[''],True,False,grekis
10548,grekis-XC342397-7,7,/kaggle/input/birdclef-2025/train_audio/grekis/XC342397.ogg,grekis,[''],True,False,grekis
10556,grekis-XC357280-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC357280.ogg,grekis,[''],True,False,grekis
10558,grekis-XC359179-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC359179.ogg,grekis,[''],True,False,grekis
10568,grekis-XC361496-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC361496.ogg,grekis,[''],True,False,grekis
10606,grekis-XC424597-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC424597.ogg,grekis,[''],True,False,grekis
10606,grekis-XC424597-3,3,/kaggle/input/birdclef-2025/train_audio/grekis/XC424597.ogg,grekis,[''],True,False,grekis
10608,grekis-XC427820-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC427820.ogg,grekis,['socfly1'],True,False,grekis
10608,grekis-XC427820-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC427820.ogg,grekis,['socfly1'],True,False,grekis
10608,grekis-XC427820-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC427820.ogg,grekis,['socfly1'],True,False,grekis
10608,grekis-XC427820-3,3,/kaggle/input/birdclef-2025/train_audio/grekis/XC427820.ogg,grekis,['socfly1'],True,False,grekis
10613,grekis-XC433508-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC433508.ogg,grekis,[''],True,False,grekis
10618,grekis-XC437833-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC437833.ogg,grekis,[''],True,False,grekis
10628,grekis-XC446440-5,5,/kaggle/input/birdclef-2025/train_audio/grekis/XC446440.ogg,grekis,[''],True,False,grekis
10654,grekis-XC494711-12,12,/kaggle/input/birdclef-2025/train_audio/grekis/XC494711.ogg,grekis,"['yebela1', 'paltan1']",True,False,grekis
10654,grekis-XC494711-14,14,/kaggle/input/birdclef-2025/train_audio/grekis/XC494711.ogg,grekis,"['yebela1', 'paltan1']",True,False,grekis
10666,grekis-XC518343-3,3,/kaggle/input/birdclef-2025/train_audio/grekis/XC518343.ogg,grekis,[''],True,False,grekis
10666,grekis-XC518343-4,4,/kaggle/input/birdclef-2025/train_audio/grekis/XC518343.ogg,grekis,[''],True,False,grekis
10682,grekis-XC524954-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC524954.ogg,grekis,[''],True,False,grekis
10682,grekis-XC524954-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC524954.ogg,grekis,[''],True,False,grekis
10690,grekis-XC540574-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC540574.ogg,grekis,[''],True,False,grekis
10694,grekis-XC543428-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC543428.ogg,grekis,[''],True,False,grekis
10694,grekis-XC543428-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC543428.ogg,grekis,[''],True,False,grekis
10721,grekis-XC56998-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC56998.ogg,grekis,[''],True,False,grekis
10721,grekis-XC56998-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC56998.ogg,grekis,[''],True,False,grekis
10721,grekis-XC56998-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC56998.ogg,grekis,[''],True,False,grekis
10723,grekis-XC575458-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC575458.ogg,grekis,['bobfly1'],True,False,grekis
10736,grekis-XC584771-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC584771.ogg,grekis,[''],True,False,grekis
10736,grekis-XC584771-3,3,/kaggle/input/birdclef-2025/train_audio/grekis/XC584771.ogg,grekis,[''],True,False,grekis
10773,grekis-XC668101-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC668101.ogg,grekis,[''],True,False,grekis
10788,grekis-XC705484-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC705484.ogg,grekis,"['strcuc1', 'creoro1', 'pavpig2']",True,False,grekis
10788,grekis-XC705484-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC705484.ogg,grekis,"['strcuc1', 'creoro1', 'pavpig2']",True,False,grekis
10788,grekis-XC705484-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC705484.ogg,grekis,"['strcuc1', 'creoro1', 'pavpig2']",True,False,grekis
10788,grekis-XC705484-3,3,/kaggle/input/birdclef-2025/train_audio/grekis/XC705484.ogg,grekis,"['strcuc1', 'creoro1', 'pavpig2']",True,False,grekis
10796,grekis-XC709804-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC709804.ogg,grekis,['trokin'],True,False,grekis
10802,grekis-XC720798-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC720798.ogg,grekis,[''],True,False,grekis
10805,grekis-XC735981-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC735981.ogg,grekis,[''],True,False,grekis
10810,grekis-XC743922-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC743922.ogg,grekis,"['bugtan', 'trokin']",True,False,grekis
10815,grekis-XC769615-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC769615.ogg,grekis,['strcuc1'],True,False,grekis
10829,grekis-XC794811-4,4,/kaggle/input/birdclef-2025/train_audio/grekis/XC794811.ogg,grekis,[''],True,False,grekis
10860,grekis-XC839479-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC839479.ogg,grekis,[''],True,False,grekis
10865,grekis-XC857530-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC857530.ogg,grekis,['rumfly1'],True,False,grekis
10866,grekis-XC861696-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC861696.ogg,grekis,[''],True,False,grekis
10866,grekis-XC861696-4,4,/kaggle/input/birdclef-2025/train_audio/grekis/XC861696.ogg,grekis,[''],True,False,grekis
10866,grekis-XC861696-5,5,/kaggle/input/birdclef-2025/train_audio/grekis/XC861696.ogg,grekis,[''],True,False,grekis
10866,grekis-XC861696-6,6,/kaggle/input/birdclef-2025/train_audio/grekis/XC861696.ogg,grekis,[''],True,False,grekis
10870,grekis-XC879876-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC879876.ogg,grekis,['saffin'],True,False,grekis
10870,grekis-XC879876-9,9,/kaggle/input/birdclef-2025/train_audio/grekis/XC879876.ogg,grekis,['saffin'],True,False,grekis
10870,grekis-XC879876-11,11,/kaggle/input/birdclef-2025/train_audio/grekis/XC879876.ogg,grekis,['saffin'],True,False,grekis
10870,grekis-XC879876-12,12,/kaggle/input/birdclef-2025/train_audio/grekis/XC879876.ogg,grekis,['saffin'],True,False,grekis
10872,grekis-XC895855-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/XC895855.ogg,grekis,[''],True,False,grekis
10872,grekis-XC895855-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC895855.ogg,grekis,[''],True,False,grekis
10883,grekis-XC913407-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/XC913407.ogg,grekis,['socfly1'],True,False,grekis
10895,grekis-XC936081-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-16,16,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-26,26,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-30,30,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-34,34,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-37,37,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-43,43,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-46,46,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-49,49,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-65,65,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-72,72,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-74,74,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-75,75,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-76,76,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-77,77,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-80,80,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10895,grekis-XC936081-89,89,/kaggle/input/birdclef-2025/train_audio/grekis/XC936081.ogg,grekis,['bobfly1'],True,False,grekis
10896,grekis-XC936811-3,3,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-4,4,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-6,6,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-9,9,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-19,19,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-23,23,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-26,26,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-30,30,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-31,31,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-35,35,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-39,39,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-40,40,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-45,45,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-46,46,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-47,47,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-48,48,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-49,49,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-53,53,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-58,58,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-62,62,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-69,69,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-70,70,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-73,73,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-79,79,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-80,80,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-86,86,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10896,grekis-XC936811-90,90,/kaggle/input/birdclef-2025/train_audio/grekis/XC936811.ogg,grekis,['trokin'],True,False,grekis
10925,grekis-iNat1056197-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat1056197.ogg,grekis,[''],True,False,grekis
10997,grekis-iNat1279068-3,3,/kaggle/input/birdclef-2025/train_audio/grekis/iNat1279068.ogg,grekis,[''],True,False,grekis
10997,grekis-iNat1279068-4,4,/kaggle/input/birdclef-2025/train_audio/grekis/iNat1279068.ogg,grekis,[''],True,False,grekis
11014,grekis-iNat1290456-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat1290456.ogg,grekis,[''],True,False,grekis
11046,grekis-iNat177783-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat177783.ogg,grekis,[''],True,False,grekis
11047,grekis-iNat177786-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat177786.ogg,grekis,[''],True,False,grekis
11047,grekis-iNat177786-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat177786.ogg,grekis,[''],True,False,grekis
11047,grekis-iNat177786-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat177786.ogg,grekis,[''],True,False,grekis
11056,grekis-iNat201655-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat201655.ogg,grekis,[''],True,False,grekis
11074,grekis-iNat258521-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat258521.ogg,grekis,[''],True,False,grekis
11082,grekis-iNat290987-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat290987.ogg,grekis,[''],True,False,grekis
11082,grekis-iNat290987-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat290987.ogg,grekis,[''],True,False,grekis
11083,grekis-iNat298268-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat298268.ogg,grekis,[''],True,False,grekis
11083,grekis-iNat298268-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat298268.ogg,grekis,[''],True,False,grekis
11084,grekis-iNat302094-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat302094.ogg,grekis,[''],True,False,grekis
11084,grekis-iNat302094-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat302094.ogg,grekis,[''],True,False,grekis
11105,grekis-iNat325333-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat325333.ogg,grekis,[''],True,False,grekis
11120,grekis-iNat347244-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat347244.ogg,grekis,[''],True,False,grekis
11120,grekis-iNat347244-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat347244.ogg,grekis,[''],True,False,grekis
11134,grekis-iNat376840-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat376840.ogg,grekis,[''],True,False,grekis
11134,grekis-iNat376840-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat376840.ogg,grekis,[''],True,False,grekis
11152,grekis-iNat406933-10,10,/kaggle/input/birdclef-2025/train_audio/grekis/iNat406933.ogg,grekis,[''],True,False,grekis
11217,grekis-iNat563039-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat563039.ogg,grekis,[''],True,False,grekis
11217,grekis-iNat563039-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat563039.ogg,grekis,[''],True,False,grekis
11217,grekis-iNat563039-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat563039.ogg,grekis,[''],True,False,grekis
11245,grekis-iNat605614-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat605614.ogg,grekis,[''],True,False,grekis
11245,grekis-iNat605614-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat605614.ogg,grekis,[''],True,False,grekis
11270,grekis-iNat668318-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat668318.ogg,grekis,[''],True,False,grekis
11273,grekis-iNat676515-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat676515.ogg,grekis,[''],True,False,grekis
11276,grekis-iNat681487-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat681487.ogg,grekis,[''],True,False,grekis
11276,grekis-iNat681487-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat681487.ogg,grekis,[''],True,False,grekis
11287,grekis-iNat738753-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat738753.ogg,grekis,[''],True,False,grekis
11295,grekis-iNat764622-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat764622.ogg,grekis,[''],True,False,grekis
11296,grekis-iNat764756-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat764756.ogg,grekis,[''],True,False,grekis
11363,grekis-iNat92493-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat92493.ogg,grekis,[''],True,False,grekis
11382,grekis-iNat958438-2,2,/kaggle/input/birdclef-2025/train_audio/grekis/iNat958438.ogg,grekis,[''],True,False,grekis
11386,grekis-iNat972137-1,1,/kaggle/input/birdclef-2025/train_audio/grekis/iNat972137.ogg,grekis,[''],True,False,grekis
11397,grekis-iNat992407-0,0,/kaggle/input/birdclef-2025/train_audio/grekis/iNat992407.ogg,grekis,[''],True,False,grekis
11428,grepot1-XC416483-1,1,/kaggle/input/birdclef-2025/train_audio/grepot1/XC416483.ogg,grepot1,[''],True,False,grepot1
11428,grepot1-XC416483-3,3,/kaggle/input/birdclef-2025/train_audio/grepot1/XC416483.ogg,grepot1,[''],True,False,grepot1
11809,gybmar-XC70798-5,5,/kaggle/input/birdclef-2025/train_audio/gybmar/XC70798.ogg,gybmar,"['banana', 'pavpig2']",False,True,banana
11809,gybmar-XC70798-6,6,/kaggle/input/birdclef-2025/train_audio/gybmar/XC70798.ogg,gybmar,"['banana', 'pavpig2']",False,True,banana
11995,gycwor1-XC534110-3,3,/kaggle/input/birdclef-2025/train_audio/gycwor1/XC534110.ogg,gycwor1,"['yebsee1', 'blbgra1']",True,False,gycwor1
12502,laufal1-XC583599-0,0,/kaggle/input/birdclef-2025/train_audio/laufal1/XC583599.ogg,laufal1,"['greani1', 'grekis']",False,True,grekis
12502,laufal1-XC583599-1,1,/kaggle/input/birdclef-2025/train_audio/laufal1/XC583599.ogg,laufal1,"['greani1', 'grekis']",False,True,grekis
12654,laufal1-iNat318238-2,2,/kaggle/input/birdclef-2025/train_audio/laufal1/iNat318238.ogg,laufal1,[''],True,False,laufal1
13220,littin1-XC117254-7,7,/kaggle/input/birdclef-2025/train_audio/littin1/XC117254.ogg,littin1,[''],True,False,littin1
13221,littin1-XC117255-1,1,/kaggle/input/birdclef-2025/train_audio/littin1/XC117255.ogg,littin1,[''],True,False,littin1
13221,littin1-XC117255-2,2,/kaggle/input/birdclef-2025/train_audio/littin1/XC117255.ogg,littin1,[''],True,False,littin1
13221,littin1-XC117255-3,3,/kaggle/input/birdclef-2025/train_audio/littin1/XC117255.ogg,littin1,[''],True,False,littin1
13221,littin1-XC117255-5,5,/kaggle/input/birdclef-2025/train_audio/littin1/XC117255.ogg,littin1,[''],True,False,littin1
13221,littin1-XC117255-6,6,/kaggle/input/birdclef-2025/train_audio/littin1/XC117255.ogg,littin1,[''],True,False,littin1
13221,littin1-XC117255-10,10,/kaggle/input/birdclef-2025/train_audio/littin1/XC117255.ogg,littin1,[''],True,False,littin1
13221,littin1-XC117255-11,11,/kaggle/input/birdclef-2025/train_audio/littin1/XC117255.ogg,littin1,[''],True,False,littin1
13221,littin1-XC117255-13,13,/kaggle/input/birdclef-2025/train_audio/littin1/XC117255.ogg,littin1,[''],True,False,littin1
13221,littin1-XC117255-14,14,/kaggle/input/birdclef-2025/train_audio/littin1/XC117255.ogg,littin1,[''],True,False,littin1
13231,littin1-XC117694-9,9,/kaggle/input/birdclef-2025/train_audio/littin1/XC117694.ogg,littin1,[''],True,False,littin1
13301,littin1-XC238230-1,1,/kaggle/input/birdclef-2025/train_audio/littin1/XC238230.ogg,littin1,[''],True,False,littin1
13335,littin1-XC344299-1,1,/kaggle/input/birdclef-2025/train_audio/littin1/XC344299.ogg,littin1,"['sobtyr1', 'whtdov']",False,True,sobtyr1
13335,littin1-XC344299-3,3,/kaggle/input/birdclef-2025/train_audio/littin1/XC344299.ogg,littin1,"['sobtyr1', 'whtdov']",False,True,sobtyr1
13368,littin1-XC469140-4,4,/kaggle/input/birdclef-2025/train_audio/littin1/XC469140.ogg,littin1,[''],True,False,littin1
13368,littin1-XC469140-7,7,/kaggle/input/birdclef-2025/train_audio/littin1/XC469140.ogg,littin1,[''],True,False,littin1
13389,littin1-XC529165-4,4,/kaggle/input/birdclef-2025/train_audio/littin1/XC529165.ogg,littin1,[''],True,False,littin1
13441,littin1-XC712644-3,3,/kaggle/input/birdclef-2025/train_audio/littin1/XC712644.ogg,littin1,[''],True,False,littin1
13444,littin1-XC71494-1,1,/kaggle/input/birdclef-2025/train_audio/littin1/XC71494.ogg,littin1,['chbant1'],False,True,chbant1
13444,littin1-XC71494-2,2,/kaggle/input/birdclef-2025/train_audio/littin1/XC71494.ogg,littin1,['chbant1'],False,True,chbant1
13546,mastit1-XC236218-0,0,/kaggle/input/birdclef-2025/train_audio/mastit1/XC236218.ogg,mastit1,[''],True,False,mastit1
13597,mastit1-XC6993-1,1,/kaggle/input/birdclef-2025/train_audio/mastit1/XC6993.ogg,mastit1,[''],True,False,mastit1
13622,mastit1-XC937874-2,2,/kaggle/input/birdclef-2025/train_audio/mastit1/XC937874.ogg,mastit1,[''],True,False,mastit1
13622,mastit1-XC937874-4,4,/kaggle/input/birdclef-2025/train_audio/mastit1/XC937874.ogg,mastit1,[''],True,False,mastit1
13643,neocor-XC177197-1,1,/kaggle/input/birdclef-2025/train_audio/neocor/XC177197.ogg,neocor,[''],True,False,neocor
13872,orcpar-XC57062-4,4,/kaggle/input/birdclef-2025/train_audio/orcpar/XC57062.ogg,orcpar,['bobfly1'],False,True,bobfly1
13979,orcpar-iNat681512-3,3,/kaggle/input/birdclef-2025/train_audio/orcpar/iNat681512.ogg,orcpar,[''],True,False,orcpar
14096,paltan1-XC259687-2,2,/kaggle/input/birdclef-2025/train_audio/paltan1/XC259687.ogg,paltan1,['banana'],False,True,banana
14201,paltan1-XC708160-7,7,/kaggle/input/birdclef-2025/train_audio/paltan1/XC708160.ogg,paltan1,['bkcdon'],True,False,paltan1
14313,pavpig2-XC20717-2,2,/kaggle/input/birdclef-2025/train_audio/pavpig2/XC20717.ogg,pavpig2,[''],True,False,pavpig2
14499,pirfly1-XC113986-3,3,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC113986.ogg,pirfly1,[''],True,False,pirfly1
14505,pirfly1-XC120084-2,2,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC120084.ogg,pirfly1,[''],True,False,pirfly1
14519,pirfly1-XC153976-2,2,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC153976.ogg,pirfly1,[''],True,False,pirfly1
14542,pirfly1-XC198774-1,1,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC198774.ogg,pirfly1,[''],True,False,pirfly1
14565,pirfly1-XC248706-0,0,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC248706.ogg,pirfly1,[''],True,False,pirfly1
14572,pirfly1-XC253139-7,7,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC253139.ogg,pirfly1,"['trokin', 'grekis']",False,True,trokin
14572,pirfly1-XC253139-19,19,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC253139.ogg,pirfly1,"['trokin', 'grekis']",False,True,trokin
14586,pirfly1-XC275480-0,0,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC275480.ogg,pirfly1,['cotfly1'],False,True,cotfly1
14650,pirfly1-XC455151-0,0,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC455151.ogg,pirfly1,['cotfly1'],False,True,cotfly1
14748,pirfly1-XC838434-0,0,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC838434.ogg,pirfly1,[''],True,False,pirfly1
14748,pirfly1-XC838434-1,1,/kaggle/input/birdclef-2025/train_audio/pirfly1/XC838434.ogg,pirfly1,[''],True,False,pirfly1
14955,plbwoo1-XC510953-0,0,/kaggle/input/birdclef-2025/train_audio/plbwoo1/XC510953.ogg,plbwoo1,[''],True,False,plbwoo1
14955,plbwoo1-XC510953-2,2,/kaggle/input/birdclef-2025/train_audio/plbwoo1/XC510953.ogg,plbwoo1,[''],True,False,plbwoo1
15101,purgal2-XC196245-6,6,/kaggle/input/birdclef-2025/train_audio/purgal2/XC196245.ogg,purgal2,[''],True,False,purgal2
15127,purgal2-XC286687-0,0,/kaggle/input/birdclef-2025/train_audio/purgal2/XC286687.ogg,purgal2,['bbwduc'],True,False,purgal2
15128,purgal2-XC316543-2,2,/kaggle/input/birdclef-2025/train_audio/purgal2/XC316543.ogg,purgal2,[''],True,False,purgal2
15147,purgal2-XC391146-0,0,/kaggle/input/birdclef-2025/train_audio/purgal2/XC391146.ogg,purgal2,[''],True,False,purgal2
15148,purgal2-XC391220-7,7,/kaggle/input/birdclef-2025/train_audio/purgal2/XC391220.ogg,purgal2,[''],True,False,purgal2
15163,purgal2-XC504766-1,1,/kaggle/input/birdclef-2025/train_audio/purgal2/XC504766.ogg,purgal2,"['cotfly1', 'yebela1', 'socfly1', 'trokin', 'grekis']",True,False,purgal2
